evidence_id,formula,query,title,journal,year,doi,url,abstract_snippet,evidence_type,relevance_note,data_status,publisher,issn,discovery_scope,topic,material_system_hint
LIT-MULTI-0187,拓展主题：海洋钢结构防护,offshore wind steel corrosion protective coating,Denso hi-build protective coating for exposed steel and pipework,Anti-Corrosion Methods and Materials,1998.0,10.1108/acmm.1998.12845dad.001,https://doi.org/10.1108/acmm.1998.12845dad.001,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Emerald,0003-5599,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0188,拓展主题：海洋钢结构防护,offshore wind steel corrosion protective coating,Research on protective coating systems for immersed steel structures,Materials and Corrosion,2001.0,10.1002/1521-4176(200104)52:4<261::aid-maco261>3.3.co;2-v,https://doi.org/10.1002/1521-4176(200104)52:4<261::aid-maco261>3.3.co;2-v,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Wiley,0947-5117|1521-4176,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0189,拓展主题：海洋钢结构防护,offshore wind steel corrosion protective coating,Research on protective coating systems for immersed steel structures,Materials and Corrosion,2001.0,10.1002/1521-4176(200104)52:4<261::aid-maco261>3.0.co;2-3,https://doi.org/10.1002/1521-4176(200104)52:4<261::aid-maco261>3.0.co;2-3,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Wiley,0947-5117|1521-4176,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0190,拓展主题：海洋钢结构防护,port steel structure marine corrosion coating,Electrochemical interaction behaviours between adjacent coating defects in steel structure associated with corrosion acceleration effects,Corrosion Science,2024.0,10.1016/j.corsci.2023.111730,https://doi.org/10.1016/j.corsci.2023.111730,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0191,拓展主题：海洋钢结构防护,port steel structure marine corrosion coating,Corrosion Monitoring of Steel Structure Coating Degradation,Tehnicki vjesnik - Technical Gazette,2018.0,10.17559/tv-20170206004112,https://doi.org/10.17559/tv-20170206004112,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,University of Slavonski Brod,1330-3651|1848-6339,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0192,拓展主题：海洋钢结构防护,port steel structure marine corrosion coating,Marine atmospheric corrosion of carbon steel in the tropical microclimate of Port Louis,Materials and Corrosion,2022.0,10.1002/maco.202112871,https://doi.org/10.1002/maco.202112871,"AbstractThe atmospheric corrosion performance of S235 carbon steel is assessed when exposed to the tropical/marine aerosol pollutants of Port Louis, Mauritius. Port Louis is situated on the northwest coast and has a distinct microclimate, leading to major atmospheric corrosion concerns. In addition, sulphur dioxide emissions from three heavy oil‐fired power stations complicate corrosion prediction within the region. ",Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Wiley,0947-5117|1521-4176,材料体系拓展主题,拓展主题：海洋钢结构防护,工程对象主题
LIT-MULTI-0193,拓展主题：有机防腐涂层,zinc rich epoxy coating marine corrosion,Effect of vinyl resin addition on the adhesion strength of anti-corrosion zinc-rich epoxy coating on A283 steel,Indian Journal of Chemical Technology,2026,10.56042/ijct.v33i3.17621,https://doi.org/10.56042/ijct.v33i3.17621,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,CSIR-National Institute of Science Communication and Policy Research (NIScPR),0971-457X|0975-0991,材料体系拓展主题,拓展主题：有机防腐涂层,有机防腐涂层
LIT-MULTI-0194,拓展主题：有机防腐涂层,zinc rich epoxy coating marine corrosion,"Zinc-rich epoxy primer uses glass spheres, zinc activator to enhance corrosion resistance",Materials Performance,2015,10.5006/mp2015_54_11-16,https://doi.org/10.5006/mp2015_54_11-16,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Association for Materials Protection and Performance (AMPP),0094-1492,材料体系拓展主题,拓展主题：有机防腐涂层,有机防腐涂层
LIT-MULTI-0195,拓展主题：有机防腐涂层,zinc rich epoxy coating marine corrosion,Application of the electrochemical noise to investigate the corrosion resistance of an epoxy zinc-rich coating loaded with lamellar aluminum and micaceous iron oxide particles,Corrosion Science,2013,10.1016/j.corsci.2013.07.034,https://doi.org/10.1016/j.corsci.2013.07.034,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：有机防腐涂层,有机防腐涂层
LIT-MULTI-0196,拓展主题：有机防腐涂层,zinc rich epoxy coating marine corrosion,A waterborne zinc-rich epoxy anti-corrosion coating with electron transport pathways constructed by conductive potassium titanate whiskers,Corrosion Science,2024,10.1016/j.corsci.2024.112250,https://doi.org/10.1016/j.corsci.2024.112250,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0010-938X,材料体系拓展主题,拓展主题：有机防腐涂层,有机防腐涂层
LIT-MULTI-0197,拓展主题：有机防腐涂层,zinc rich epoxy coating marine corrosion,Effects of multi-walled carbon nano tubes on corrosion protection of zinc rich epoxy resin coating,Journal of Industrial and Engineering Chemistry,2015,10.1016/j.jiec.2014.05.042,https://doi.org/10.1016/j.jiec.2014.05.042,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,1226-086X,材料体系拓展主题,拓展主题：有机防腐涂层,有机防腐涂层
LIT-MULTI-0198,拓展主题：有机防腐涂层,zinc rich epoxy coating marine corrosion,Smart inhibition action of layered double hydroxide nanocontainers in zinc-rich epoxy coating for active corrosion protection of carbon steel substrate,Journal of Alloys and Compounds,2017,10.1016/j.jallcom.2017.04.044,https://doi.org/10.1016/j.jallcom.2017.04.044,,Crossref 主题拓展期刊论文,按材料体系、海洋腐蚀、防护涂层和工程场景扩展检索；不局限于当前首批候选材料,拓展主题文献线索，需人工复核材料体系、工程对象、实验条件、SCI/WoS 收录状态和全文指标,Elsevier BV,0925-8388,材料体系拓展主题,拓展主题：有机防腐涂层,有机防腐涂层
